黎明花园,2室1厅,77.4平米,https://sh.lianjia.com/chengjiao/107002017789.html,2017.05.31,308,挂牌330万,成交周期1251天,39697,高楼层(共6层),1994年建板楼,南 , 其他
学院新村,2室1厅,69.01平米,https://sh.lianjia.com/chengjiao/107002005911.html,2017.05.28,410,挂牌400万,成交周期1028天,59412,高楼层(共6层),1997年建板楼,南 , 其他
园艺新村,3室1厅,63.44平米,https://sh.lianjia.com/chengjiao/107002044211.html,2017.05.27,320,挂牌330万,成交周期793天,50442,高楼层(共6层),1995年建板楼,南 , 其他
佳宝新村,2室1厅,65.68平米,https://sh.lianjia.com/chengjiao/107000329697.html,2017.05.23,310,挂牌315万,成交周期901天,47199,中楼层(共6层),1994年建板楼,南 , 其他
万科城市花园,2室2厅,73.73平米,https://sh.lianjia.com/chengjiao/107001202247.html,2017.05.23,372,挂牌378万,成交周期1028天,50455,中楼层(共6层),1994年建板楼,东 , 其他
秀枫翠谷,1室1厅,59.48平米,https://sh.lianjia.com/chengjiao/107001674157.html,2017.05.21,340,挂牌350万,成交周期767天,57163,低楼层(共6层),1994年建板楼,南 , 其他
蒲汇新村,2室1厅,54.07平米,https://sh.lianjia.com/chengjiao/107001722343.html,2017.05.20,366,挂牌390万,成交周期765天,67691,高楼层(共6层),1995年建板楼,暂无数据 , 其他
佳宝新村,2室1厅,61.15平米,https://sh.lianjia.com/chengjiao/107001577291.html,2017.05.20,270,挂牌295万,成交周期899天,44154,高楼层(共6层),1994年建板楼,南 , 其他
碧林湾(公寓),2室2厅,85.91平米,https://sh.lianjia.com/chengjiao/107001471845.html,2017.05.19,540,挂牌558万,成交周期1256天,62857,低楼层(共6层),2004年建板楼,暂无数据 , 其他
园艺新村,3室1厅,70.44平米,https://sh.lianjia.com/chengjiao/107000619179.html,2017.05.13,328,挂牌350万,成交周期883天,46494,高楼层(共6层),1995年建板楼,南 , 其他
欣源公寓,3室2厅,106.21平米,https://sh.lianjia.com/chengjiao/107000582991.html,2017.05.12,513,挂牌540万,成交周期1104天,48254,低楼层(共6层),1995年建板楼,南 , 其他
牡丹公寓,1室1厅,50.43平米,https://sh.lianjia.com/chengjiao/107001249525.html,2017.05.12,254,挂牌255万,成交周期760天,50268,高楼层(共5层),1996年建板楼,南 , 其他
万泰花园,2室1厅,65.76平米,https://sh.lianjia.com/chengjiao/107001108509.html,2017.05.07,335,挂牌348万,成交周期1213天,50943,中楼层(共6层),1997年建板楼,暂无数据 , 其他
学院新村,2室1厅,69.01平米,https://sh.lianjia.com/chengjiao/107001346757.html,2017.05.06,380,挂牌400万,成交周期754天,55065,高楼层(共6层),1997年建板楼,暂无数据 , 其他
黎明花园,2室1厅,54.38平米,https://sh.lianjia.com/chengjiao/107001446411.html,2017.05.06,257,挂牌270万,成交周期1226天,47261,中楼层(共6层),1995年建板楼,南 , 其他
碧林湾(公寓),2室2厅,97.95平米,https://sh.lianjia.com/chengjiao/107001710935.html,2017.04.23,595,挂牌630万,成交周期1230天,60746,中楼层(共14层),2006年建板楼,南 , 其他
广海花园,2室1厅,66.54平米,https://sh.lianjia.com/chengjiao/107001339185.html,2017.04.22,325,挂牌330万,成交周期984天,48843,高楼层(共6层),1995年建板楼,南 , 其他
万科城市花园,3室2厅,108平米,https://sh.lianjia.com/chengjiao/107000030023.html,2017.04.19,445,挂牌470万,成交周期994天,41204,中楼层(共12层),1994年建塔楼,北 , 其他
万科朗润园,2室2厅,103.99平米,https://sh.lianjia.com/chengjiao/107000580639.html,2017.04.19,643,挂牌650万,成交周期1094天,61833,高楼层(共5层),2006年建板楼,南 , 其他
万科城市花园,3室2厅,104.97平米,https://sh.lianjia.com/chengjiao/107001692815.html,2017.04.14,485,挂牌515万,成交周期989天,46204,高楼层(共12层),1994年建板楼,北 , 其他
黎明花园,3室2厅,87.88平米,https://sh.lianjia.com/chengjiao/107001570179.html,2017.04.09,379,挂牌385万,成交周期1199天,43127,高楼层(共6层),1994年建板楼,南 , 其他
水清年华花园,1室1厅,58.88平米,https://sh.lianjia.com/chengjiao/107000581201.html,2017.04.07,320,挂牌325万,成交周期1079天,54348,低楼层(共8层),2007年建板楼,南 , 其他
万科七宝国际,3房间2卫,54.77平米,https://sh.lianjia.com/chengjiao/107000725499.html,2017.04.05,305,挂牌310万,成交周期628天,55688,高楼层(共8层),2014年建板楼,南 , 其他
南国花园,3室2厅,107.86平米,https://sh.lianjia.com/chengjiao/107000442539.html,2017.03.30,490,挂牌500万,成交周期1439天,45430,中楼层(共7层),1995年建板楼,南 , 其他
万科城市花园,3室2厅,104.28平米,https://sh.lianjia.com/chengjiao/107001710621.html,2017.03.30,530,挂牌530万,成交周期974天,50825,中楼层(共7层),1994年建板楼,南 , 其他
佳宝新村,2室1厅,61.15平米,https://sh.lianjia.com/chengjiao/107001484021.html,2017.03.28,310,挂牌320万,成交周期846天,50696,中楼层(共6层),1994年建板楼,南 , 其他
摩登堂,3室2厅,91.77平米,https://sh.lianjia.com/chengjiao/107000313085.html,2017.03.24,620,挂牌640万,成交周期966天,67561,低楼层(共18层),2012年建板楼,南 , 其他
水清年华花园,3室2厅,56.34平米,https://sh.lianjia.com/chengjiao/107000578633.html,2017.03.23,395,挂牌480万,成交周期1064天,70111,低楼层(共11层),2007年建板楼,南 , 其他
金美苑,2室1厅,71.15平米,https://sh.lianjia.com/chengjiao/107001529827.html,2017.03.23,304,挂牌310万,成交周期710天,42727,低楼层(共6层),1996年建板楼,南 , 其他
万科城市花园,2室1厅,65.42平米,https://sh.lianjia.com/chengjiao/107001397363.html,2017.03.20,350,挂牌360万,成交周期964天,53501,高楼层(共12层),1995年建板楼,北 , 其他
万泰花园,2室1厅,66.61平米,https://sh.lianjia.com/chengjiao/107001439413.html,2017.03.19,316,挂牌330万,成交周期1164天,47441,中楼层(共6层),1996年建板楼,暂无数据 , 其他
黎明花园,2室1厅,65.49平米,https://sh.lianjia.com/chengjiao/107001867509.html,2017.03.19,300,挂牌310万,成交周期1178天,45809,高楼层(共6层),1995年建板楼,南 , 其他
茂盛城市花园,2室1厅,74.5平米,https://sh.lianjia.com/chengjiao/107000143285.html,2017.03.19,492,挂牌495万,成交周期996天,66041,低楼层(共6层),1999年建板楼,南 , 其他
水清年华花园,1室1厅,58.4平米,https://sh.lianjia.com/chengjiao/107000580423.html,2017.03.19,315,挂牌315万,成交周期1060天,53939,中楼层(共11层),2007年建板楼,南 , 其他
广海花园,2室1厅,66.7平米,https://sh.lianjia.com/chengjiao/107001637149.html,2017.03.19,340,挂牌360万,成交周期950天,50975,中楼层(共6层),1994年建板楼,暂无数据 , 其他
万科城市花园,1室1厅,50.23平米,https://sh.lianjia.com/chengjiao/107001490987.html,2017.03.18,301,挂牌318万,成交周期962天,59925,低楼层(共6层),1994年建板楼,南 , 其他
豪世盛地,2室2厅,78.92平米,https://sh.lianjia.com/chengjiao/107001473281.html,2017.03.16,437,挂牌450万,成交周期808天,55373,中楼层(共5层),2000年建板楼,南 , 其他
富丽公寓(东区),2室2厅,81.83平米,https://sh.lianjia.com/chengjiao/107000865283.html,2017.03.11,408,挂牌445万,成交周期471天,49799,中楼层(共6层),1995年建板楼,南 , 其他
茂盛花苑,2室1厅,55.72平米,https://sh.lianjia.com/chengjiao/107001483047.html,2017.03.09,250,挂牌262万,成交周期819天,44868,高楼层(共6层),1994年建板楼,暂无数据 , 其他
万科城市花园,2室2厅,72.68平米,https://sh.lianjia.com/chengjiao/107001864107.html,2017.03.07,395,挂牌400万,成交周期951天,54348,中楼层(共8层),1995年建板楼,暂无数据 , 其他
万科城市花园,2室2厅,73.73平米,https://sh.lianjia.com/chengjiao/107001448935.html,2017.03.05,349,挂牌350万,成交周期949天,47335,高楼层(共7层),1994年建板楼,东 , 其他
万兆家园(一期),2室2厅,81.31平米,https://sh.lianjia.com/chengjiao/107000589301.html,2017.03.05,408,挂牌440万,成交周期1027天,50179,高楼层(共6层),2002年建板楼,南 , 其他
金球花园,3室2厅,97.57平米,https://sh.lianjia.com/chengjiao/107001757039.html,2017.03.03,450,挂牌0万,成交周期800天,46121,中楼层(共7层),1997年建板楼,南 , 其他
万泰花园,2室1厅,66.47平米,https://sh.lianjia.com/chengjiao/107001673689.html,2017.02.21,320,挂牌328万,成交周期1138天,48143,低楼层(共6层),1997年建板楼,南 , 其他
华宝花园,3室2厅,99.93平米,https://sh.lianjia.com/chengjiao/107001268771.html,2017.02.18,535,挂牌560万,成交周期836天,53538,中楼层(共6层),1995年建板楼,南 , 其他
黎明花园,2室2厅,75.33平米,https://sh.lianjia.com/chengjiao/107001162379.html,2017.02.15,325,挂牌335万,成交周期1146天,43144,低楼层(共6层),1994年建板楼,南 , 其他
万泰花园,2室1厅,65.92平米,https://sh.lianjia.com/chengjiao/107000285747.html,2017.02.15,320,挂牌330万,成交周期1132天,48544,高楼层(共6层),1997年建板楼,南 , 其他
欣源公寓,2室2厅,87.76平米,https://sh.lianjia.com/chengjiao/107000587715.html,2017.02.14,405,挂牌430万,成交周期1001天,46149,低楼层(共6层),1995年建板楼,南 , 其他
万兆家园(一期),2室2厅,75.84平米,https://sh.lianjia.com/chengjiao/107000893859.html,2017.02.08,360,挂牌378万,成交周期411天,47469,高楼层(共6层),2000年建板楼,暂无数据 , 其他
东方花园二期,2室2厅,97.05平米,https://sh.lianjia.com/chengjiao/107000577773.html,2017.02.05,723,挂牌750万,成交周期1025天,74447,高楼层(共14层),2005年建板楼,南 , 其他
万科城市花园,3室2厅,108.43平米,https://sh.lianjia.com/chengjiao/107000593219.html,2017.01.20,515,挂牌540万,成交周期957天,47497,高楼层(共12层),1994年建板楼,西北 , 其他
华宝花园,2室2厅,89.99平米,https://sh.lianjia.com/chengjiao/107001462651.html,2017.01.19,432,挂牌450万,成交周期806天,48006,低楼层(共6层),1995年建板楼,南 , 其他
万科朗润园,2室2厅,91.72平米,https://sh.lianjia.com/chengjiao/107000577597.html,2017.01.18,545,挂牌590万,成交周期1002天,59420,中楼层(共6层),2006年建板楼,南 , 其他
万科城市花园,1室1厅,50.23平米,https://sh.lianjia.com/chengjiao/107001294557.html,2017.01.14,265,挂牌320万,成交周期899天,52758,中楼层(共6层),1994年建板楼,南 , 其他
万泰花园,2室1厅,65.76平米,https://sh.lianjia.com/chengjiao/107001848553.html,2017.01.13,324,挂牌340万,成交周期1099天,49271,低楼层(共6层),1997年建板楼,南 , 其他
金球花园,3室2厅,97.96平米,https://sh.lianjia.com/chengjiao/107001611635.html,2017.01.12,440,挂牌455万,成交周期750天,44917,高楼层(共6层),1997年建板楼,南 , 其他
学院新村,2室1厅,64.05平米,https://sh.lianjia.com/chengjiao/107001467273.html,2017.01.08,373,挂牌375万,成交周期636天,58236,低楼层(共6层),1997年建板楼,南 , 其他
学院新村,2室1厅,61.75平米,https://sh.lianjia.com/chengjiao/107001921743.html,2017.01.05,361,挂牌370万,成交周期633天,58462,低楼层(共6层),1997年建板楼,南 , 其他
金泰公寓,3室2厅,92.76平米,https://sh.lianjia.com/chengjiao/107001031561.html,2017.01.03,530,挂牌535万,成交周期630天,57137,中楼层(共6层),1996年建板楼,南 , 其他
水榭花堤,1室1厅,55.66平米,https://sh.lianjia.com/chengjiao/107010110385.html,2016.12.29,314,挂牌314万,成交周期1084天,56414,中楼层(共14层),2005年建板楼,南 , 其他
万科城市花园,2室2厅,73.19平米,https://sh.lianjia.com/chengjiao/107010111372.html,2016.12.27,360,挂牌360万,成交周期958天,49188,中楼层(共7层),1994年建板楼,南 , 其他
万科城市花园,3室2厅,99.43平米,https://sh.lianjia.com/chengjiao/107010104300.html,2016.12.18,397,挂牌397万,成交周期872天,39928,中楼层(共8层),1995年建板楼,南 , 其他
南国花园,2室2厅,83.66平米,https://sh.lianjia.com/chengjiao/107010109036.html,2016.12.13,387,挂牌387万,成交周期853天,46259,高楼层(共7层),1995年建板楼,南 , 其他
广海花园,2室2厅,85.89平米,https://sh.lianjia.com/chengjiao/107010110699.html,2016.12.11,418,挂牌418万,成交周期852天,48667,低楼层(共6层),1996年建板楼,南 , 其他
三佳花苑,2室1厅,53.72平米,https://sh.lianjia.com/chengjiao/107010110559.html,2016.12.10,325,挂牌335万,成交周期761天,60499,低楼层(共6层),1994年建板楼,南 , 其他
白浪新村,2室1厅,67平米,https://sh.lianjia.com/chengjiao/107010109485.html,2016.11.30,380,挂牌386万,成交周期306天,56717,高楼层(共6层),1994年建板楼,南 , 其他
万泰花园,3室1厅,87.26平米,https://sh.lianjia.com/chengjiao/107010108824.html,2016.11.27,430,挂牌430万,成交周期1052天,49279,低楼层(共6层),1997年建板楼,南 , 其他
蒲汇公寓,1室1厅,58.88平米,https://sh.lianjia.com/chengjiao/107010109730.html,2016.11.26,340,挂牌340万,成交周期1066天,57745,中楼层(共6层),1995年建板楼,暂无数据 , 其他
金泰公寓,2室1厅,61.24平米,https://sh.lianjia.com/chengjiao/107010107773.html,2016.11.26,380,挂牌380万,成交周期592天,62051,中楼层(共6层),1995年建板楼,暂无数据 , 其他
万科城市花园,2室1厅,73.87平米,https://sh.lianjia.com/chengjiao/107010109717.html,2016.11.26,380,挂牌380万,成交周期850天,51442,高楼层(共7层),1994年建板楼,南 , 其他
黎明花园,2室2厅,74.19平米,https://sh.lianjia.com/chengjiao/107010109589.html,2016.11.26,310,挂牌310万,成交周期1065天,41785,低楼层(共6层),1997年建板楼,南 , 其他
水清年华花园,1室1厅,58.66平米,https://sh.lianjia.com/chengjiao/107010106723.html,2016.11.25,312,挂牌312万,成交周期946天,53188,高楼层(共8层),2007年建板楼,南 , 其他
白雪公主,2室2厅,95.85平米,https://sh.lianjia.com/chengjiao/107010102687.html,2016.11.19,560,挂牌560万,成交周期891天,58425,中楼层(共11层),2004年建板楼,南 , 其他
万科优诗美地,2室2厅,84.3平米,https://sh.lianjia.com/chengjiao/107010108474.html,2016.11.13,470,挂牌470万,成交周期872天,55754,中楼层(共11层),2000年建板楼,南 , 其他
摩登堂,2室2厅,90.07平米,https://sh.lianjia.com/chengjiao/107010101281.html,2016.11.13,526,挂牌530万,成交周期835天,58400,高楼层(共18层),2010年建板楼,南 , 其他
佳宝新村,2室1厅,68.81平米,https://sh.lianjia.com/chengjiao/107010108518.html,2016.11.12,335,挂牌335万,成交周期709天,48685,中楼层(共6层),1994年建板楼,南 , 其他
万科城市花园,2室2厅,89.33平米,https://sh.lianjia.com/chengjiao/107010104561.html,2016.11.06,375,挂牌375万,成交周期830天,41980,高楼层(共12层),1995年建塔楼,东北 , 其他
东方花园三期,1室1厅,58.53平米,https://sh.lianjia.com/chengjiao/107010107820.html,2016.11.06,425,挂牌425万,成交周期933天,72613,低楼层(共18层),2008年建板楼,南 , 其他
东方花园三期,1室1厅,57.08平米,https://sh.lianjia.com/chengjiao/107010107917.html,2016.11.06,455,挂牌455万,成交周期934天,79713,中楼层(共18层),2008年建板楼,南 , 其他
东方花园三期,2室2厅,99.82平米,https://sh.lianjia.com/chengjiao/107010105544.html,2016.11.06,680,挂牌680万,成交周期934天,68123,中楼层(共8层),2008年建板楼,南 , 其他
广海花园,2室2厅,88.46平米,https://sh.lianjia.com/chengjiao/107010107201.html,2016.11.05,448,挂牌450万,成交周期816天,50645,中楼层(共6层),1996年建板楼,南 , 其他
茂盛城市花园,2室2厅,96.43平米,https://sh.lianjia.com/chengjiao/107010107198.html,2016.10.30,635,挂牌635万,成交周期920天,65851,中楼层(共6层),2003年建板楼,南 , 其他
万科城市花园,2室1厅,89.33平米,https://sh.lianjia.com/chengjiao/107010105280.html,2016.10.29,400,挂牌400万,成交周期427天,44778,高楼层(共12层),1995年建板楼,东北 , 其他
牡丹公寓,2室2厅,86.44平米,https://sh.lianjia.com/chengjiao/107010089370.html,2016.10.27,318,挂牌318万,成交周期563天,36789,高楼层(共6层),1996年建板楼,南 , 其他
三佳花苑,2室1厅,71.58平米,https://sh.lianjia.com/chengjiao/107010096184.html,2016.10.23,398,挂牌398万,成交周期713天,55603,高楼层(共6层),1996年建板楼,南 , 其他
白雪公主,2室2厅,80.67平米,https://sh.lianjia.com/chengjiao/107010101432.html,2016.10.22,497,挂牌497万,成交周期863天,61610,低楼层(共6层),2004年建板楼,暂无数据 , 其他
宝仪花苑,2室1厅,73.08平米,https://sh.lianjia.com/chengjiao/107010103657.html,2016.10.19,445,挂牌445万,成交周期1079天,60893,低楼层(共6层),1996年建板楼,南 , 其他
摩登堂,2室2厅,90.06平米,https://sh.lianjia.com/chengjiao/107010096951.html,2016.10.19,495,挂牌495万,成交周期1044天,54964,中楼层(共16层),2010年建板楼,南 , 其他
东方花园三期,2室2厅,108.83平米,https://sh.lianjia.com/chengjiao/107010099829.html,2016.10.17,695,挂牌680万,成交周期914天,63862,高楼层(共18层),2008年建板楼,南 , 其他
水清年华花园,1室1厅,59.68平米,https://sh.lianjia.com/chengjiao/107010103016.html,2016.10.15,315,挂牌319万,成交周期905天,52782,中楼层(共11层),2007年建板楼,南 , 其他
万泰花园,2室1厅,66.31平米,https://sh.lianjia.com/chengjiao/107010100851.html,2016.10.15,307,挂牌315万,成交周期1009天,46223,高楼层(共6层),1997年建板楼,南 , 其他
惠明苑,2室2厅,107.38平米,https://sh.lianjia.com/chengjiao/107010103995.html,2016.10.15,445,挂牌450万,成交周期549天,41442,中楼层(共11层),2008年建板楼,南 , 其他
摩登堂,2室1厅,72.77平米,https://sh.lianjia.com/chengjiao/107010106282.html,2016.10.14,438,挂牌438万,成交周期805天,60190,中楼层(共16层),2012年建板楼,暂无数据 , 其他
蒲汇新村,2室1厅,67.17平米,https://sh.lianjia.com/chengjiao/107010104754.html,2016.10.13,396,挂牌396万,成交周期546天,58955,中楼层(共6层),1994年建板楼,暂无数据 , 其他
宝仪花苑,1室1厅,51.89平米,https://sh.lianjia.com/chengjiao/107010103190.html,2016.10.12,335,挂牌335万,成交周期1072天,64560,低楼层(共6层),1996年建板楼,南 , 其他
水清年华花园,1室1厅,58.45平米,https://sh.lianjia.com/chengjiao/107010104728.html,2016.10.10,306,挂牌315万,成交周期900天,52353,中楼层(共11层),2007年建板楼,南 , 其他
水清年华花园,2室2厅,80.9平米,https://sh.lianjia.com/chengjiao/107010103753.html,2016.10.10,399,挂牌399万,成交周期712天,49321,低楼层(共6层),2009年建板楼,南 , 其他
宝仪花苑,1室1厅,54.52平米,https://sh.lianjia.com/chengjiao/107010105577.html,2016.10.10,335,挂牌335万,成交周期1102天,61354,低楼层(共6层),1996年建板楼,南 , 其他
学院新村,2室1厅,64.05平米,https://sh.lianjia.com/chengjiao/107010101694.html,2016.10.10,360,挂牌365万,成交周期546天,56207,低楼层(共6层),1997年建板楼,南 , 其他
万泰花园,2室1厅,65.76平米,https://sh.lianjia.com/chengjiao/107010103932.html,2016.10.08,307,挂牌307万,成交周期1002天,46685,高楼层(共6层),1997年建板楼,南 , 其他
园艺新村,2室1厅,62.22平米,https://sh.lianjia.com/chengjiao/107010103186.html,2016.10.08,290,挂牌290万,成交周期562天,46609,低楼层(共6层),1995年建板楼,南 , 其他
万兆家园(五期),2室3厅,100.03平米,https://sh.lianjia.com/chengjiao/107010101476.html,2016.10.08,528,挂牌540万,成交周期879天,52785,高楼层(共6层),2003年建板楼,暂无数据 , 其他
水清年华花园,2室2厅,98.18平米,https://sh.lianjia.com/chengjiao/107010105591.html,2016.10.08,475,挂牌472万,成交周期898天,48381,中楼层(共11层),2005年建板楼,南 , 其他
新都名园,2室2厅,82.17平米,https://sh.lianjia.com/chengjiao/107010099986.html,2016.09.30,425,挂牌550万,成交周期715天,51723,高楼层(共11层),2010年建板楼,南 , 其他
三佳花苑,2室1厅,68.93平米,https://sh.lianjia.com/chengjiao/107010099296.html,2016.09.28,368,挂牌375万,成交周期688天,53388,高楼层(共6层),1994年建板楼,南 , 其他
三佳花苑,2室1厅,65.66平米,https://sh.lianjia.com/chengjiao/107010100333.html,2016.09.28,350,挂牌360万,成交周期688天,53305,高楼层(共6层),1994年建板楼,南 , 其他
东方花园三期,2室2厅,104.79平米,https://sh.lianjia.com/chengjiao/107010103538.html,2016.09.27,780,挂牌780万,成交周期894天,74435,中楼层(共4层),2008年建板楼,暂无数据 , 其他
万科优诗美地,3室2厅,105.57平米,https://sh.lianjia.com/chengjiao/107010099024.html,2016.09.26,540,挂牌540万,成交周期824天,51151,中楼层(共11层),2000年建板楼,南 , 其他
万兆家园(一期),2室2厅,75.39平米,https://sh.lianjia.com/chengjiao/107010101901.html,2016.09.26,360,挂牌360万,成交周期690天,47752,高楼层(共6层),2000年建板楼,暂无数据 , 其他
黎明花园,3室2厅,85.93平米,https://sh.lianjia.com/chengjiao/107010102302.html,2016.09.25,305,挂牌310万,成交周期1003天,35495,低楼层(共6层),1994年建板楼,南 , 其他
水清年华花园,2室2厅,95.56平米,https://sh.lianjia.com/chengjiao/107010099160.html,2016.09.25,483,挂牌483万,成交周期885天,50545,中楼层(共6层),2005年建板楼,南 , 其他
秀枫翠谷,3室1厅,94.11平米,https://sh.lianjia.com/chengjiao/107010099567.html,2016.09.24,468,挂牌470万,成交周期528天,49730,低楼层(共6层),1994年建板楼,南 , 其他
万科朗润园,2室2厅,91.86平米,https://sh.lianjia.com/chengjiao/107010102125.html,2016.09.23,500,挂牌500万,成交周期886天,54431,高楼层(共6层),2006年建板楼,暂无数据 , 其他
万科城市花园,2室2厅,72.33平米,https://sh.lianjia.com/chengjiao/107010101612.html,2016.09.23,368,挂牌380万,成交周期786天,50878,低楼层(共8层),1997年建板楼,南 , 其他
佳宝新村,2室1厅,68.64平米,https://sh.lianjia.com/chengjiao/107010101409.html,2016.09.22,310,挂牌310万,成交周期658天,45164,低楼层(共6层),1994年建板楼,南 , 其他
万科城市花园,3室2厅,104.94平米,https://sh.lianjia.com/chengjiao/107010085354.html,2016.09.22,374,挂牌375万,成交周期785天,35640,低楼层(共12层),1995年建板楼,东北 , 其他
惠明苑,2室2厅,109.43平米,https://sh.lianjia.com/chengjiao/107010095789.html,2016.09.20,450,挂牌465万,成交周期835天,41123,高楼层(共10层),2008年建板楼,南 , 其他
万科优诗美地,3室2厅,104.48平米,https://sh.lianjia.com/chengjiao/107010099667.html,2016.09.19,519,挂牌519万,成交周期817天,49675,中楼层(共11层),2000年建板楼,南 , 其他
华宝花园,3室2厅,99.67平米,https://sh.lianjia.com/chengjiao/107010086725.html,2016.09.19,390,挂牌410万,成交周期684天,39130,中楼层(共6层),1995年建板楼,南 , 其他
茂盛花苑,2室1厅,67.55平米,https://sh.lianjia.com/chengjiao/107010096980.html,2016.09.18,243,挂牌243万,成交周期647天,35974,中楼层(共6层),1994年建板楼,南 , 其他
万泰花园,2室1厅,66.47平米,https://sh.lianjia.com/chengjiao/107010100329.html,2016.09.16,300,挂牌300万,成交周期980天,45134,低楼层(共6层),1997年建板楼,南 , 其他
万科城市花园,3室1厅,99.68平米,https://sh.lianjia.com/chengjiao/107010098944.html,2016.09.14,468,挂牌475万,成交周期776天,46951,中楼层(共7层),1994年建板楼,南 , 其他
万科城市花园,2室2厅,82.28平米,https://sh.lianjia.com/chengjiao/107010091682.html,2016.09.13,360,挂牌350万,成交周期1332天,43754,中楼层(共7层),1994年建板楼,南 , 其他
万泰花园,2室1厅,66.04平米,https://sh.lianjia.com/chengjiao/107010099505.html,2016.09.13,310,挂牌315万,成交周期977天,46942,低楼层(共5层),1997年建板楼,南 , 其他
水景书香园,2室2厅,93.7平米,https://sh.lianjia.com/chengjiao/107010100095.html,2016.09.12,580,挂牌580万,成交周期685天,61900,中楼层(共9层),2008年建板楼,南 , 其他
黎明花园,2室1厅,51.89平米,https://sh.lianjia.com/chengjiao/107010098522.html,2016.09.11,222,挂牌230万,成交周期989天,42706,低楼层(共6层),1994年建板楼,南 , 其他
万科优诗美地,2室2厅,84.29平米,https://sh.lianjia.com/chengjiao/107010099791.html,2016.09.11,420,挂牌420万,成交周期809天,49828,中楼层(共11层),2000年建板楼,南 , 其他
万兆家园(五期),2室2厅,100平米,https://sh.lianjia.com/chengjiao/107010099139.html,2016.09.10,590,挂牌590万,成交周期870天,59000,高楼层(共6层),2004年建板楼,南 , 其他
万泰花园,2室1厅,65.76平米,https://sh.lianjia.com/chengjiao/107010095952.html,2016.09.10,280,挂牌300万,成交周期974天,42580,中楼层(共6层),1997年建板楼,南 , 其他
万科朗润园,1室1厅,51.28平米,https://sh.lianjia.com/chengjiao/107010097466.html,2016.09.10,288,挂牌270万,成交周期873天,56163,高楼层(共6层),2006年建板楼,南 , 其他
牡丹公寓,2室1厅,65.57平米,https://sh.lianjia.com/chengjiao/107010091759.html,2016.09.09,269,挂牌330万,成交周期515天,41025,高楼层(共6层),1996年建板楼,南 , 其他
西郊英园,1室1厅,58.77平米,https://sh.lianjia.com/chengjiao/107010087276.html,2016.09.08,272,挂牌272万,成交周期934天,46283,中楼层(共11层),2010年建板楼,南 , 其他
青年路246号,2室1厅,51.1平米,https://sh.lianjia.com/chengjiao/107010097978.html,2016.09.06,265,挂牌265万,成交周期222天,51860,低楼层(共6层),1996年建板楼,南 , 其他
东方花园三期,2室2厅,99.82平米,https://sh.lianjia.com/chengjiao/107010097347.html,2016.09.06,653,挂牌650万,成交周期873天,65418,中楼层(共8层),2008年建板楼,南 , 其他
佳宝新村,2室1厅,65.68平米,https://sh.lianjia.com/chengjiao/107010091353.html,2016.09.05,260,挂牌260万,成交周期641天,39586,高楼层(共6层),1994年建板楼,南 , 其他
金美苑,2室1厅,71.95平米,https://sh.lianjia.com/chengjiao/107010093042.html,2016.09.04,256,挂牌256万,成交周期510天,35581,高楼层(共6层),1996年建板楼,南 , 其他
万兆家园(一期),2室2厅,75.89平米,https://sh.lianjia.com/chengjiao/107010096227.html,2016.09.03,365,挂牌370万,成交周期667天,48096,中楼层(共6层),2000年建板楼,南 , 其他
南国花园,3室1厅,99平米,https://sh.lianjia.com/chengjiao/107010097733.html,2016.09.03,410,挂牌380万,成交周期752天,41415,低楼层(共7层),1995年建板楼,暂无数据 , 其他
海星公寓,2室2厅,79.72平米,https://sh.lianjia.com/chengjiao/107010096137.html,2016.09.02,318,挂牌500万,成交周期548天,39890,高楼层(共6层),1995年建板楼,暂无数据 , 其他
黎明花园,2室1厅,52.26平米,https://sh.lianjia.com/chengjiao/107010095938.html,2016.09.01,215,挂牌215万,成交周期979天,41141,高楼层(共6层),1997年建板楼,南 , 其他
茂盛城市花园,2室2厅,93.32平米,https://sh.lianjia.com/chengjiao/107010095796.html,2016.08.31,558,挂牌560万,成交周期822天,59795,高楼层(共6层),2003年建板楼,南 , 其他
广海花园,3室2厅,104.42平米,https://sh.lianjia.com/chengjiao/107010088831.html,2016.08.31,453,挂牌453万,成交周期750天,43383,高楼层(共6层),1997年建板楼,南 , 其他
广海花园,3室2厅,102.28平米,https://sh.lianjia.com/chengjiao/107010087536.html,2016.08.30,455,挂牌0万,成交周期749天,44486,低楼层(共6层),1997年建板楼,南 , 其他
黎明花园,2室1厅,68.46平米,https://sh.lianjia.com/chengjiao/107010092259.html,2016.08.30,270,挂牌0万,成交周期977天,39440,中楼层(共6层),1996年建板楼,南 , 其他
三佳花苑,2室1厅,55.84平米,https://sh.lianjia.com/chengjiao/107010095186.html,2016.08.30,320,挂牌320万,成交周期659天,57307,中楼层(共6层),1994年建板楼,南 , 其他
佳宝新村,2室1厅,63.59平米,https://sh.lianjia.com/chengjiao/107010096498.html,2016.08.29,295,挂牌295万,成交周期634天,46391,低楼层(共6层),1994年建板楼,南 , 其他
学院新村,2室1厅,69.01平米,https://sh.lianjia.com/chengjiao/107010091270.html,2016.08.29,365,挂牌360万,成交周期504天,52891,高楼层(共6层),1997年建板楼,南 , 其他
万科城市花园,2室2厅,73.73平米,https://sh.lianjia.com/chengjiao/107010093049.html,2016.08.28,325,挂牌325万,成交周期760天,44012,中楼层(共7层),板楼,东 , 其他
