静安新城八区,2室1厅,89.78平米,https://sh.lianjia.com/chengjiao/107101383827.html,2019.06.03,539,挂牌560万,成交周期2天,59980,中楼层(共6层),1999年建板楼,南 , 其他
静安新城十一区,2室1厅,65.72平米,https://sh.lianjia.com/chengjiao/107101274698.html,2019.05.26,336,挂牌350万,成交周期26天,51126,低楼层(共6层),1997年建板楼,南 , 简装
静安新城五区,1室1厅,53.39平米,https://sh.lianjia.com/chengjiao/107100826529.html,2019.05.25,280,挂牌290万,成交周期185天,52445,高楼层(共7层),1997年建板楼,南 , 精装
静安新城五区,2室1厅,62.56平米,https://sh.lianjia.com/chengjiao/107100972011.html,2019.05.24,385,挂牌388万,成交周期126天,61541,低楼层(共6层),1997年建板楼,南 , 精装
静安新城五区,2室1厅,72.51平米,https://sh.lianjia.com/chengjiao/107101330575.html,2019.05.23,422,挂牌439万,成交周期6天,58199,低楼层(共6层),1997年建板楼,南 , 简装
大上海国际花园五区,3室2厅,107平米,https://sh.lianjia.com/chengjiao/107101062682.html,2019.05.19,563,挂牌570万,成交周期82天,52599,高楼层(共7层),1996年建板楼,南 北 , 精装
大上海国际花园五区,2室2厅,90.35平米,https://sh.lianjia.com/chengjiao/107101223829.html,2019.05.12,497,挂牌520万,成交周期28天,55009,中楼层(共7层),1996年建板楼,南 , 精装
静安新城七区,2室2厅,74.69平米,https://sh.lianjia.com/chengjiao/107101289078.html,2019.05.12,505,挂牌520万,成交周期8天,67613,中楼层(共11层),2008年建板楼,南 , 精装
静安新城三区,2室1厅,60.51平米,https://sh.lianjia.com/chengjiao/107101252947.html,2019.05.09,341,挂牌350万,成交周期16天,56355,低楼层(共7层),1997年建板楼,南 , 精装
天安豪园,1室1厅,58.99平米,https://sh.lianjia.com/chengjiao/107100730317.html,2019.05.05,370,挂牌380万,成交周期200天,62723,低楼层(共13层),2014年建板楼,南 , 精装
