春申景城湖滨晨韵,2室1厅,66.74平米,https://sh.lianjia.com/chengjiao/107001369021.html,2018.01.06,468,挂牌471万,成交周期1445天,70123,高楼层(共17层),2005年建板楼,南 , 其他
上海春城,3室2厅,99.59平米,https://sh.lianjia.com/chengjiao/107002246233.html,2017.12.31,660,挂牌680万,成交周期37天,66272,高楼层(共6层),2004年建板楼,南 , 简装
虹景苑,2室1厅,56.07平米,https://sh.lianjia.com/chengjiao/107001728437.html,2017.12.30,271,挂牌295万,成交周期3天,48333,低楼层(共6层),2004年建板楼,南 , 精装
上海春城,2室2厅,98.81平米,https://sh.lianjia.com/chengjiao/107002096645.html,2017.12.30,595,挂牌575万,成交周期160天,60217,低楼层(共14层),2004年建板楼,南 , 精装
高兴花园,2室1厅,67.97平米,https://sh.lianjia.com/chengjiao/107001952621.html,2017.12.28,305,挂牌305万,成交周期40天,44873,中楼层(共6层),1996年建板楼,南 , 简装
银泰苑,2室2厅,85.13平米,https://sh.lianjia.com/chengjiao/107002285901.html,2017.12.25,336,挂牌360万,成交周期16天,39470,低楼层(共11层),2011年建板楼,南 , 毛坯
上海春城,2室2厅,98.22平米,https://sh.lianjia.com/chengjiao/107002238683.html,2017.12.24,568,挂牌585万,成交周期52天,57830,高楼层(共11层),2002年建板楼,暂无数据 , 精装
春申景城湖畔林语,2室2厅,81.55平米,https://sh.lianjia.com/chengjiao/107002164867.html,2017.12.24,535,挂牌557万,成交周期1560天,65604,高楼层(共17层),2007年建板楼,南 , 其他
高兴花园,2室1厅,67.39平米,https://sh.lianjia.com/chengjiao/107002140135.html,2017.12.23,289,挂牌293万,成交周期1425天,42885,高楼层(共6层),1996年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,73.43平米,https://sh.lianjia.com/chengjiao/107002129685.html,2017.12.19,468,挂牌485万,成交周期123天,63735,高楼层(共17层),2005年建板楼,南 , 精装
莲花新村,1室1厅,50.79平米,https://sh.lianjia.com/chengjiao/107002131501.html,2017.12.16,238,挂牌238万,成交周期1420天,46860,高楼层(共6层),1998年建板楼,南 , 其他
春申景城湖畔林语,2室2厅,90.38平米,https://sh.lianjia.com/chengjiao/107001666475.html,2017.12.16,650,挂牌660万,成交周期1553天,71919,高楼层(共17层),2007年建板楼,南 , 其他
高兴花园,2室1厅,64.76平米,https://sh.lianjia.com/chengjiao/107001081215.html,2017.12.14,305,挂牌313万,成交周期1416天,47097,低楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,59.31平米,https://sh.lianjia.com/chengjiao/107002181353.html,2017.12.13,305,挂牌310万,成交周期85天,51425,中楼层(共6层),1996年建板楼,暂无数据 , 其他
银河新都,1室1厅,51.31平米,https://sh.lianjia.com/chengjiao/107002164389.html,2017.12.11,249,挂牌250万,成交周期95天,48529,低楼层(共11层),2010年建板楼,南 , 简装
上海春城,2室1厅,85.51平米,https://sh.lianjia.com/chengjiao/107002050139.html,2017.12.09,467,挂牌495万,成交周期155天,54614,高楼层(共16层),2004年建板楼,暂无数据 , 精装
莲花新村,2室1厅,81.34平米,https://sh.lianjia.com/chengjiao/107001937743.html,2017.12.09,325,挂牌350万,成交周期1413天,39956,中楼层(共6层),1998年建板楼,南 , 其他
高兴花园,2室1厅,70平米,https://sh.lianjia.com/chengjiao/107001349111.html,2017.12.08,306,挂牌310万,成交周期1410天,43715,低楼层(共6层),1996年建板楼,南 , 其他
银泰苑,2室2厅,85.1平米,https://sh.lianjia.com/chengjiao/107001335795.html,2017.12.07,318,挂牌330万,成交周期967天,37368,低楼层(共11层),2011年建板楼,南 , 其他
高兴花园,1室1厅,52.52平米,https://sh.lianjia.com/chengjiao/107002251691.html,2017.12.02,271,挂牌287万,成交周期1404天,51600,高楼层(共6层),1996年建板楼,暂无数据 , 其他
莲花新村,2室1厅,66.63平米,https://sh.lianjia.com/chengjiao/107002053035.html,2017.11.28,316,挂牌330万,成交周期158天,47427,中楼层(共6层),1998年建板楼,南 , 精装
高兴花园,2室1厅,69.81平米,https://sh.lianjia.com/chengjiao/107002173395.html,2017.11.26,310,挂牌320万,成交周期1399天,44407,中楼层(共6层),1998年建板楼,暂无数据 , 其他
虹梅南苑,2室1厅,74.86平米,https://sh.lianjia.com/chengjiao/107001078099.html,2017.11.25,295,挂牌295万,成交周期953天,39407,中楼层(共6层),1995年建板楼,南 , 其他
中海寰宇天下,3室2厅,100.09平米,https://sh.lianjia.com/chengjiao/107000950079.html,2017.11.18,650,挂牌655万,成交周期110天,64942,高楼层(共29层),2015年建板楼,南 , 精装
银河新都,2室2厅,82.74平米,https://sh.lianjia.com/chengjiao/107001395477.html,2017.11.18,395,挂牌430万,成交周期1396天,47740,低楼层(共12层),2006年建板楼,南 , 其他
虹梅南苑,2室1厅,70.7平米,https://sh.lianjia.com/chengjiao/107001390663.html,2017.11.13,278,挂牌285万,成交周期941天,39322,中楼层(共6层),1997年建板楼,南 , 其他
高兴花园,2室1厅,71.11平米,https://sh.lianjia.com/chengjiao/107001928261.html,2017.11.10,321,挂牌331万,成交周期1382天,45072,中楼层(共6层),1996年建板楼,南 , 其他
莲花新村,3室1厅,76.02平米,https://sh.lianjia.com/chengjiao/107001925559.html,2017.11.05,325,挂牌330万,成交周期1379天,42752,低楼层(共6层),1998年建板楼,南 , 其他
高兴花园,2室1厅,68.36平米,https://sh.lianjia.com/chengjiao/107002205441.html,2017.11.04,299,挂牌326万,成交周期1376天,43740,低楼层(共6层),1996年建板楼,暂无数据 , 其他
高兴花园,2室1厅,70.2平米,https://sh.lianjia.com/chengjiao/107002046955.html,2017.11.04,315,挂牌318万,成交周期1376天,44844,中楼层(共6层),1997年建板楼,南 , 其他
常兴家园,2室1厅,59.37平米,https://sh.lianjia.com/chengjiao/107000602997.html,2017.11.03,338,挂牌350万,成交周期1198天,56932,低楼层(共6层),1999年建板楼,南 , 其他
莲花新村,2室1厅,68.96平米,https://sh.lianjia.com/chengjiao/107002185633.html,2017.11.03,269,挂牌291万,成交周期1377天,39009,中楼层(共6层),1998年建板楼,暂无数据 , 其他
春申景城湖畔林语,2室2厅,81.56平米,https://sh.lianjia.com/chengjiao/107002222493.html,2017.10.30,578,挂牌600万,成交周期9天,70869,中楼层(共17层),2007年建板楼,南 , 精装
高兴花园,1室1厅,52平米,https://sh.lianjia.com/chengjiao/107002160479.html,2017.10.30,269,挂牌275万,成交周期1371天,51731,高楼层(共6层),1996年建板楼,暂无数据 , 其他
莲花新村,3室1厅,81平米,https://sh.lianjia.com/chengjiao/107001793569.html,2017.10.27,327,挂牌328万,成交周期1370天,40371,低楼层(共6层),1998年建板楼,暂无数据 , 其他
春申景城湖畔林语,2室1厅,81.36平米,https://sh.lianjia.com/chengjiao/107002156645.html,2017.10.26,530,挂牌550万,成交周期53天,65143,高楼层(共17层),2007年建板楼,南 , 精装
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107001658483.html,2017.10.22,220,挂牌229万,成交周期935天,39705,高楼层(共6层),1996年建板楼,南 , 其他
徐汇芳邻,2室1厅,59.95平米,https://sh.lianjia.com/chengjiao/107000179301.html,2017.10.22,259,挂牌265万,成交周期923天,43203,中楼层(共6层),1994年建板楼,南 , 其他
高兴花园,2室1厅,67.45平米,https://sh.lianjia.com/chengjiao/107002124425.html,2017.10.17,290,挂牌298万,成交周期1358天,42995,高楼层(共6层),1996年建板楼,暂无数据 , 其他
蔷薇新村,2室1厅,75.46平米,https://sh.lianjia.com/chengjiao/107000632685.html,2017.10.15,300,挂牌310万,成交周期956天,39757,高楼层(共6层),1995年建板楼,南 , 其他
蔷薇新村,2室1厅,75.55平米,https://sh.lianjia.com/chengjiao/107001080157.html,2017.10.14,302,挂牌308万,成交周期927天,39974,中楼层(共6层),1995年建板楼,暂无数据 , 其他
中海寰宇天下,3室2厅,100平米,https://sh.lianjia.com/chengjiao/107001023507.html,2017.10.14,650,挂牌700万,成交周期179天,65000,中楼层(共29层),2015年建板楼,南 , 其他
蔷薇新村,2室1厅,59.14平米,https://sh.lianjia.com/chengjiao/107002027595.html,2017.09.30,252,挂牌263万,成交周期913天,42611,中楼层(共6层),1996年建板楼,南 , 其他
常兴家园,2室1厅,60.23平米,https://sh.lianjia.com/chengjiao/107002047965.html,2017.09.29,348,挂牌365万,成交周期1141天,57696,高楼层(共6层),1999年建板楼,暂无数据 , 其他
森安苑,2室1厅,73.56平米,https://sh.lianjia.com/chengjiao/107001965321.html,2017.09.27,315,挂牌320万,成交周期898天,42823,高楼层(共6层),2002年建板楼,南 , 其他
上海春城,2室2厅,89.9平米,https://sh.lianjia.com/chengjiao/107002018235.html,2017.09.26,545,挂牌548万,成交周期1421天,60623,中楼层(共8层),2002年建板楼,南 , 其他
蔷薇新村,3室1厅,66.55平米,https://sh.lianjia.com/chengjiao/107001527689.html,2017.09.24,233,挂牌248万,成交周期907天,34937,中楼层(共6层),1998年建板楼,暂无数据 , 其他
蔷薇新村,3室1厅,92.44平米,https://sh.lianjia.com/chengjiao/107000930853.html,2017.09.24,320,挂牌335万,成交周期600天,34618,高楼层(共6层),1995年建板楼,南 , 其他
高兴花园,2室1厅,69.53平米,https://sh.lianjia.com/chengjiao/107002005607.html,2017.09.23,330,挂牌350万,成交周期1334天,47462,低楼层(共6层),1996年建板楼,南 , 其他
虹景苑,3室2厅,80.67平米,https://sh.lianjia.com/chengjiao/107001482259.html,2017.09.21,407,挂牌440万,成交周期897天,50453,高楼层(共6层),2004年建板楼,南 , 其他
高兴花园,2室1厅,63.7平米,https://sh.lianjia.com/chengjiao/107001351481.html,2017.09.16,314,挂牌320万,成交周期117天,49294,低楼层(共6层),1998年建板楼,暂无数据 , 其他
银泰苑,1室1厅,60.3平米,https://sh.lianjia.com/chengjiao/107002123173.html,2017.09.16,265,挂牌265万,成交周期885天,43947,低楼层(共10层),2011年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,93.37平米,https://sh.lianjia.com/chengjiao/107000330223.html,2017.09.15,630,挂牌660万,成交周期1332天,67474,中楼层(共17层),2005年建板楼,南 , 其他
高兴花园,2室1厅,67.41平米,https://sh.lianjia.com/chengjiao/107001165877.html,2017.09.10,315,挂牌320万,成交周期287天,46729,中楼层(共6层),1996年建板楼,南 , 简装
普乐二村,1室1厅,52.73平米,https://sh.lianjia.com/chengjiao/107002005253.html,2017.09.10,230,挂牌228万,成交周期1024天,43619,低楼层(共6层),1994年建板楼,南 , 其他
源梦苑,2室2厅,82.6平米,https://sh.lianjia.com/chengjiao/107001639255.html,2017.09.09,365,挂牌385万,成交周期914天,44189,高楼层(共6层),2000年建板楼,南 , 其他
银河新都,2室2厅,86.22平米,https://sh.lianjia.com/chengjiao/107001250423.html,2017.09.07,415,挂牌420万,成交周期1324天,48133,低楼层(共12层),2010年建板楼,暂无数据 , 其他
虹梅菁典,3室1厅,85.11平米,https://sh.lianjia.com/chengjiao/107002005667.html,2017.09.04,515,挂牌520万,成交周期1116天,60510,低楼层(共18层),2011年建板楼,暂无数据 , 其他
上海春城,2室2厅,90.31平米,https://sh.lianjia.com/chengjiao/107002068975.html,2017.09.03,565,挂牌580万,成交周期61天,62563,低楼层(共10层),2004年建板楼,南 , 精装
高兴花园,1室1厅,52.69平米,https://sh.lianjia.com/chengjiao/107002031643.html,2017.08.31,240,挂牌266万,成交周期1311天,45550,高楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,69.12平米,https://sh.lianjia.com/chengjiao/107002036421.html,2017.08.30,337,挂牌345万,成交周期1310天,48756,高楼层(共6层),1996年建板楼,南 , 其他
都市宜家苑,2室2厅,87.08平米,https://sh.lianjia.com/chengjiao/107001853051.html,2017.08.29,400,挂牌410万,成交周期903天,45935,中楼层(共6层),2004年建板楼,南 , 其他
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107002085771.html,2017.08.26,225,挂牌230万,成交周期878天,40607,低楼层(共6层),1996年建板楼,暂无数据 , 其他
都市宜家苑,2室2厅,88.02平米,https://sh.lianjia.com/chengjiao/107000353873.html,2017.08.25,402,挂牌420万,成交周期899天,45672,低楼层(共6层),2004年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,79.43平米,https://sh.lianjia.com/chengjiao/107002056415.html,2017.08.21,533,挂牌568万,成交周期1307天,67104,中楼层(共17层),2005年建板楼,暂无数据 , 其他
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107001852031.html,2017.08.21,234,挂牌255万,成交周期873天,42231,中楼层(共6层),1995年建板楼,南 , 其他
高兴花园,2室1厅,69.03平米,https://sh.lianjia.com/chengjiao/107001879883.html,2017.08.21,302,挂牌315万,成交周期1301天,43750,中楼层(共6层),1996年建板楼,南 , 其他
春申景城MIDTOWN,2室2厅,94.41平米,https://sh.lianjia.com/chengjiao/107001535183.html,2017.08.19,615,挂牌668万,成交周期1433天,65142,低楼层(共25层),2011年建板楼,南 , 其他
银兆公寓,2室2厅,93.21平米,https://sh.lianjia.com/chengjiao/107002101343.html,2017.08.16,367,挂牌370万,成交周期848天,39374,低楼层(共8层),2007年建板楼,南 , 其他
银河新都,2室1厅,69.87平米,https://sh.lianjia.com/chengjiao/107002028721.html,2017.08.12,350,挂牌360万,成交周期1298天,50094,低楼层(共11层),2006年建板楼,南 , 其他
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107000610509.html,2017.07.31,205,挂牌225万,成交周期1033天,36997,中楼层(共6层),1996年建板楼,南 , 其他
蔷薇新村,2室1厅,55.41平米,https://sh.lianjia.com/chengjiao/107001197733.html,2017.07.29,229,挂牌240万,成交周期850天,41329,中楼层(共6层),1996年建板楼,南 , 其他
上海春城,2室2厅,89.9平米,https://sh.lianjia.com/chengjiao/107000334561.html,2017.07.23,555,挂牌578万,成交周期1356天,61736,中楼层(共8层),2002年建板楼,南 , 其他
春申景城湖畔林语,2室2厅,103.6平米,https://sh.lianjia.com/chengjiao/107001326477.html,2017.07.22,730,挂牌738万,成交周期1405天,70464,中楼层(共17层),2007年建板楼,南 , 其他
蔷薇新村,2室1厅,62.93平米,https://sh.lianjia.com/chengjiao/107000012111.html,2017.07.20,257,挂牌262万,成交周期841天,40840,低楼层(共6层),1995年建板楼,东南 , 其他
上海春城,2室2厅,106.31平米,https://sh.lianjia.com/chengjiao/107002076543.html,2017.07.20,585,挂牌585万,成交周期1353天,55028,高楼层(共17层),2004年建板楼,暂无数据 , 其他
上海春城,2室2厅,95.35平米,https://sh.lianjia.com/chengjiao/107002034911.html,2017.07.16,626,挂牌640万,成交周期1349天,65653,中楼层(共10层),2004年建板楼,南 , 其他
都市宜家苑,3室2厅,100.94平米,https://sh.lianjia.com/chengjiao/107001728281.html,2017.07.08,493,挂牌510万,成交周期851天,48841,中楼层(共6层),2004年建板楼,南 , 其他
莲花新村,1室1厅,55平米,https://sh.lianjia.com/chengjiao/107001993201.html,2017.07.06,246,挂牌258万,成交周期1257天,44728,低楼层(共6层),1998年建板楼,暂无数据 , 其他
莲花新村,1室1厅,60.09平米,https://sh.lianjia.com/chengjiao/107001340277.html,2017.07.05,248,挂牌260万,成交周期1256天,41272,中楼层(共6层),1998年建板楼,暂无数据 , 其他
春申景城湖滨晨韵,2室2厅,79.43平米,https://sh.lianjia.com/chengjiao/107001126591.html,2017.06.26,540,挂牌560万,成交周期1251天,67985,中楼层(共17层),2005年建板楼,暂无数据 , 其他
春申景城湖滨晨韵,2室2厅,85.23平米,https://sh.lianjia.com/chengjiao/107001704691.html,2017.06.11,568,挂牌580万,成交周期1236天,66644,高楼层(共16层),2005年建板楼,南 , 其他
蔷薇新村,2室1厅,63.5平米,https://sh.lianjia.com/chengjiao/107000287323.html,2017.06.10,265,挂牌265万,成交周期801天,41733,低楼层(共6层),1995年建板楼,东 , 其他
春馨苑,2室2厅,88.38平米,https://sh.lianjia.com/chengjiao/107002007891.html,2017.06.10,475,挂牌485万,成交周期900天,53746,中楼层(共6层),2003年建板楼,暂无数据 , 其他
春馨苑,2室2厅,85.06平米,https://sh.lianjia.com/chengjiao/107000601743.html,2017.06.08,449,挂牌480万,成交周期1042天,52787,低楼层(共6层),2003年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,85.36平米,https://sh.lianjia.com/chengjiao/107002039577.html,2017.06.05,555,挂牌583万,成交周期1213天,65019,高楼层(共17层),2005年建板楼,南 , 其他
莲花新村,2室1厅,66.63平米,https://sh.lianjia.com/chengjiao/107002040921.html,2017.06.03,255,挂牌280万,成交周期1224天,38272,高楼层(共6层),1998年建板楼,南 , 其他
莲花新村,2室1厅,66.63平米,https://sh.lianjia.com/chengjiao/107002040347.html,2017.05.27,260,挂牌260万,成交周期1217天,39022,低楼层(共6层),1998年建板楼,南 , 其他
莲花新村,2室1厅,66.63平米,https://sh.lianjia.com/chengjiao/107002035387.html,2017.05.27,260,挂牌260万,成交周期1217天,39022,低楼层(共6层),1998年建板楼,南 , 其他
上海春城,2室2厅,85.51平米,https://sh.lianjia.com/chengjiao/107002034411.html,2017.05.26,495,挂牌530万,成交周期1298天,57888,高楼层(共16层),2004年建板楼,南 , 其他
上海春城,2室2厅,95.27平米,https://sh.lianjia.com/chengjiao/107001999391.html,2017.05.25,600,挂牌628万,成交周期1297天,62979,中楼层(共11层),2004年建板楼,南 , 其他
上海春城,2室2厅,94.14平米,https://sh.lianjia.com/chengjiao/107001820469.html,2017.05.23,588,挂牌628万,成交周期1295天,62461,中楼层(共11层),2004年建板楼,南 , 其他
中海寰宇天下,3室2厅,100平米,https://sh.lianjia.com/chengjiao/107001171121.html,2017.05.17,632,挂牌660万,成交周期417天,63200,低楼层(共29层),2015年建板楼,南 , 其他
蔷薇新村,1室1厅,51.81平米,https://sh.lianjia.com/chengjiao/107000841117.html,2017.05.16,237,挂牌250万,成交周期579天,45745,低楼层(共6层),1996年建板楼,南 , 其他
春申景城湖滨晨韵,2室1厅,66.74平米,https://sh.lianjia.com/chengjiao/107001592863.html,2017.05.14,480,挂牌480万,成交周期1208天,71921,中楼层(共17层),2005年建板楼,南 , 其他
银河新都,2室1厅,73.77平米,https://sh.lianjia.com/chengjiao/107001958795.html,2017.05.13,376,挂牌392万,成交周期1207天,50970,低楼层(共12层),2010年建板楼,南 , 其他
高兴花园,2室1厅,70.13平米,https://sh.lianjia.com/chengjiao/107001462703.html,2017.05.09,345,挂牌335万,成交周期1197天,49195,高楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,59.31平米,https://sh.lianjia.com/chengjiao/107001700811.html,2017.05.05,330,挂牌335万,成交周期1193天,55640,高楼层(共6层),1996年建板楼,南 , 其他
徐汇芳邻,2室1厅,59.5平米,https://sh.lianjia.com/chengjiao/107001261781.html,2017.05.05,262,挂牌275万,成交周期753天,44034,中楼层(共6层),1994年建板楼,南 , 其他
高兴花园,2室1厅,68.03平米,https://sh.lianjia.com/chengjiao/107001606511.html,2017.05.03,335,挂牌315万,成交周期1191天,49170,低楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,76.97平米,https://sh.lianjia.com/chengjiao/107001697513.html,2017.04.29,400,挂牌420万,成交周期1188天,51969,中楼层(共6层),1998年建板楼,暂无数据 , 其他
高兴花园,2室1厅,74.57平米,https://sh.lianjia.com/chengjiao/107001984441.html,2017.04.27,340,挂牌350万,成交周期1185天,45595,高楼层(共6层),1996年建板楼,南 , 其他
上海春城,2室2厅,99.3平米,https://sh.lianjia.com/chengjiao/107001884533.html,2017.04.27,590,挂牌605万,成交周期1269天,59416,高楼层(共17层),2004年建板楼,南 , 其他
春申景城湖畔林语,2室1厅,81.56平米,https://sh.lianjia.com/chengjiao/107001462957.html,2017.04.25,543,挂牌560万,成交周期1317天,66577,高楼层(共17层),2007年建板楼,南 , 其他
蔷薇新村,2室1厅,68.02平米,https://sh.lianjia.com/chengjiao/107000897947.html,2017.04.23,280,挂牌290万,成交周期480天,41165,中楼层(共6层),1997年建板楼,南 , 其他
薇馨家园,2室1厅,78.82平米,https://sh.lianjia.com/chengjiao/107000340035.html,2017.04.23,323,挂牌335万,成交周期740天,40980,中楼层(共6层),1994年建板楼,南 , 其他
莲花新村,2室1厅,66.63平米,https://sh.lianjia.com/chengjiao/107001139733.html,2017.04.18,240,挂牌250万,成交周期1178天,36020,高楼层(共6层),1998年建板楼,南 , 其他
高兴花园,2室1厅,63.46平米,https://sh.lianjia.com/chengjiao/107000393871.html,2017.04.16,315,挂牌325万,成交周期1743天,49638,低楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,68.09平米,https://sh.lianjia.com/chengjiao/107001272417.html,2017.04.14,318,挂牌330万,成交周期1172天,46703,低楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,64.23平米,https://sh.lianjia.com/chengjiao/107001696151.html,2017.04.11,320,挂牌325万,成交周期1169天,49821,低楼层(共6层),1996年建板楼,暂无数据 , 其他
高兴花园,2室1厅,67.74平米,https://sh.lianjia.com/chengjiao/107001756465.html,2017.04.09,320,挂牌330万,成交周期1167天,47166,中楼层(共6层),1996年建板楼,暂无数据 , 其他
高兴花园,2室1厅,76.77平米,https://sh.lianjia.com/chengjiao/107001701029.html,2017.04.08,380,挂牌390万,成交周期1149天,49499,高楼层(共6层),1998年建板楼,南 , 其他
高兴花园,2室1厅,67.68平米,https://sh.lianjia.com/chengjiao/107001234481.html,2017.04.08,310,挂牌318万,成交周期1166天,45804,中楼层(共6层),1996年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,67.17平米,https://sh.lianjia.com/chengjiao/107001893265.html,2017.04.06,470,挂牌480万,成交周期1170天,69972,高楼层(共17层),2005年建板楼,暂无数据 , 其他
高兴花园,2室1厅,70.04平米,https://sh.lianjia.com/chengjiao/107001990197.html,2017.04.06,339,挂牌360万,成交周期1147天,48401,高楼层(共6层),1998年建板楼,暂无数据 , 其他
高兴花园,3室1厅,97.09平米,https://sh.lianjia.com/chengjiao/107001894697.html,2017.04.01,508,挂牌520万,成交周期1160天,52323,中楼层(共6层),1998年建板楼,南 , 其他
蔷薇新村,1室1厅,51.81平米,https://sh.lianjia.com/chengjiao/107001345211.html,2017.04.01,222,挂牌225万,成交周期731天,42811,高楼层(共6层),1995年建板楼,南 , 其他
高兴花园,2室1厅,70.83平米,https://sh.lianjia.com/chengjiao/107001780863.html,2017.03.31,336,挂牌365万,成交周期1159天,47367,低楼层(共6层),1998年建板楼,南 , 其他
蔷薇新村,3室1厅,90.65平米,https://sh.lianjia.com/chengjiao/107001182967.html,2017.03.30,340,挂牌350万,成交周期729天,37507,中楼层(共6层),1995年建板楼,南 , 其他
中城绿苑,2室2厅,85.96平米,https://sh.lianjia.com/chengjiao/107001939943.html,2017.03.28,513,挂牌520万,成交周期1159天,59679,低楼层(共14层),2005年建板楼,南 , 其他
银河新都,1室1厅,54.4平米,https://sh.lianjia.com/chengjiao/107000155887.html,2017.03.28,287,挂牌290万,成交周期1161天,52758,高楼层(共14层),2010年建板楼,南 , 其他
高兴花园,2室1厅,74.57平米,https://sh.lianjia.com/chengjiao/107001431845.html,2017.03.26,400,挂牌400万,成交周期1153天,53641,中楼层(共6层),1996年建板楼,南 , 其他
春申景城湖滨晨韵,2室2厅,98.11平米,https://sh.lianjia.com/chengjiao/107000009885.html,2017.03.25,700,挂牌710万,成交周期1158天,71349,中楼层(共17层),2005年建板楼,南 , 其他
虹景苑,1室2厅,62.06平米,https://sh.lianjia.com/chengjiao/107000297989.html,2017.03.25,297,挂牌300万,成交周期717天,47857,中楼层(共6层),2004年建板楼,南 , 其他
上海春城,2室2厅,95.27平米,https://sh.lianjia.com/chengjiao/107001828221.html,2017.03.18,579,挂牌598万,成交周期1229天,60775,中楼层(共11层),2004年建板楼,南 , 其他
高兴花园,2室1厅,70.23平米,https://sh.lianjia.com/chengjiao/107001464815.html,2017.03.18,338,挂牌350万,成交周期1146天,48128,中楼层(共6层),1998年建板楼,南 , 其他
银河新都,3室1厅,91.88平米,https://sh.lianjia.com/chengjiao/107000337299.html,2017.03.17,460,挂牌480万,成交周期1150天,50066,高楼层(共12层),2006年建板楼,南 , 其他
上海春城,2室2厅,103.19平米,https://sh.lianjia.com/chengjiao/107001955037.html,2017.03.17,590,挂牌620万,成交周期1228天,57177,低楼层(共16层),2004年建板楼,南 , 其他
银泰苑,1室1厅,60.5平米,https://sh.lianjia.com/chengjiao/107000599529.html,2017.03.14,288,挂牌300万,成交周期984天,47604,中楼层(共11层),2009年建板楼,南 , 其他
银河新都,2室1厅,68.75平米,https://sh.lianjia.com/chengjiao/107001533599.html,2017.03.12,370,挂牌380万,成交周期1145天,53819,低楼层(共11层),2010年建板楼,南 , 其他
华唐苑,4室2厅,79.41平米,https://sh.lianjia.com/chengjiao/107001477879.html,2017.03.12,440,挂牌440万,成交周期733天,55409,高楼层(共6层),2004年建板楼,南 , 其他
银河新都,3室1厅,82.55平米,https://sh.lianjia.com/chengjiao/107001911067.html,2017.03.11,428,挂牌430万,成交周期1144天,51848,中楼层(共11层),2007年建板楼,暂无数据 , 其他
上海春城,2室2厅,68.02平米,https://sh.lianjia.com/chengjiao/107001486709.html,2017.03.06,155,挂牌140万,成交周期1217天,22788,低楼层(共6层),2004年建板楼,南 , 其他
高兴花园,2室1厅,69.73平米,https://sh.lianjia.com/chengjiao/107001487869.html,2017.03.04,320,挂牌335万,成交周期1131天,45892,高楼层(共6层),1996年建板楼,南 , 其他
蔷薇新村,1室1厅,51.8平米,https://sh.lianjia.com/chengjiao/107001378875.html,2017.02.26,233,挂牌240万,成交周期697天,44981,中楼层(共6层),1995年建板楼,南 , 其他
高兴花园,2室1厅,58.97平米,https://sh.lianjia.com/chengjiao/107001541541.html,2017.02.26,292,挂牌300万,成交周期1125天,49517,中楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,67.59平米,https://sh.lianjia.com/chengjiao/107001128819.html,2017.02.25,327,挂牌330万,成交周期1124天,48306,低楼层(共6层),1996年建板楼,南 , 其他
上海春城,2室2厅,90.53平米,https://sh.lianjia.com/chengjiao/107001889375.html,2017.02.21,560,挂牌580万,成交周期1204天,61858,高楼层(共11层),2002年建板楼,南 , 其他
银泰苑,1室1厅,60.7平米,https://sh.lianjia.com/chengjiao/107000599769.html,2017.02.04,247,挂牌300万,成交周期946天,40692,低楼层(共11层),2009年建板楼,暂无数据 , 其他
高兴花园,2室1厅,69.03平米,https://sh.lianjia.com/chengjiao/107001654147.html,2017.01.26,320,挂牌325万,成交周期1094天,46357,高楼层(共6层),1996年建板楼,暂无数据 , 其他
高兴花园,2室1厅,64.94平米,https://sh.lianjia.com/chengjiao/107001781377.html,2017.01.25,320,挂牌330万,成交周期1093天,49277,低楼层(共6层),1996年建板楼,南 , 其他
高兴花园,2室1厅,59.31平米,https://sh.lianjia.com/chengjiao/107001701643.html,2017.01.21,304,挂牌310万,成交周期1089天,51257,中楼层(共6层),1996年建板楼,南 , 其他
蔷薇新村,2室1厅,67.01平米,https://sh.lianjia.com/chengjiao/107001834187.html,2017.01.15,280,挂牌285万,成交周期655天,41785,低楼层(共6层),1995年建板楼,南 , 其他
华唐苑,2室1厅,73.49平米,https://sh.lianjia.com/chengjiao/107001278479.html,2017.01.13,375,挂牌380万,成交周期675天,51028,低楼层(共6层),2002年建板楼,南 , 其他
莲花新村,2室1厅,66.63平米,https://sh.lianjia.com/chengjiao/107010110978.html,2016.12.25,282,挂牌282万,成交周期1064天,42324,中楼层(共6层),1998年建板楼,南 , 其他
蔷薇新村,2室2厅,87.95平米,https://sh.lianjia.com/chengjiao/107010109926.html,2016.12.25,345,挂牌345万,成交周期634天,39227,低楼层(共6层),1995年建板楼,南 , 其他
